instance,Median abs rel err (over time)
548,0.04022169067549496
549,0.10552554288639707
550,0.06257304975172515
551,0.07537621007327844
552,0.026714973743673525
553,0.06185832699398
554,0.04771843832810409
555,0.06943727095039479
556,0.031004860293884634
557,0.04805914338658111
558,0.03221084612412394
559,0.029682305333679194
560,0.0603137603544527
561,0.016771044268268583
562,0.04091557263764971
563,0.06089494464458474
564,0.06580388680905624
565,0.06685913636594407
566,0.06816192613388915
567,0.0342845378410092
568,0.0417697064741184
569,0.0615872225778126
570,0.015681564099583017
571,0.01821838583958755
572,0.04490730099273199
573,0.01940321849588271
574,0.1342724926177933
575,0.13724810174714464
576,0.050440265657738334
577,0.021490482330091504
578,0.0397811174435297
579,0.060197574450442486
580,0.0632362636201077
581,0.07891828951398694
582,0.042292308510382376
583,0.01951559669062371
584,0.020480001448054314
585,0.029679813096392983
586,0.03115508360768882
587,0.10188065717208575
588,0.10343421668416253
589,0.04852636475518824
590,0.03837579656492212
591,0.03004016044391243
592,0.014470255075594986
593,0.03322538802421292
594,0.08278082971115353
595,0.0410558954420107
596,0.04621210182960213
597,0.06675439005408185
598,0.015588033073768059
599,0.03946236544649015
600,0.10272684801468704
601,0.013838960930934223
602,0.02348588778092249
603,0.051474928490734456
604,0.047213573575597155
605,0.11298728628182927
606,0.07802616547873942
607,0.02528794396040842
608,0.07367802743266283
609,0.11944001229422072
610,0.1024754179209387
611,0.030984093949627388
612,0.0631080706895712
613,0.020290486363530598
614,0.012523486125991655
615,0.04622810577331742
616,0.021167213084373526
617,0.0653517674835947
618,0.06247345103466728
619,0.07037994514796511
620,0.10136932045921793
621,0.05554550610682285
622,0.06098502146178883
623,0.017125556246390138
624,0.12018174054032647
625,0.08279324571172823
626,0.10872473460630877
627,0.08383245002286528
628,0.04034594906255377
629,0.0724984333886877
630,0.027833604286509807
631,0.03321086308202373
632,0.07410622964453992
633,0.022192366995639232
634,0.02815171189268048
635,0.03273515967514471
636,0.049642255742396196
637,0.05549307066850727
638,0.05724114810562824
639,0.15440456735873664
640,0.10263959785683513
641,0.019243554222773327
642,0.035525727390172165
643,0.04679932529097662
644,0.031224592743616022
645,0.028720838913433435
646,0.026464029742047243
647,0.1021448095631029
648,0.07720753320905713
649,0.04877784738830211
650,0.056933245005795975
651,0.061553152923392376
652,0.019179981914356548
653,0.059951306655488854
654,0.03025315560377034
655,0.023266953948066348
656,0.07263512086114315
657,0.03154310764137645
658,0.03750112366624833
659,0.011002277327139941
660,0.033642602739947056
661,0.05761469696358164
662,0.05054827935652749
663,0.02600662917099046
664,0.035767190779113354
665,0.060326652213133256
666,0.04679728398594567
667,0.028427274596038256
668,0.013856100746259887
669,0.07837013645819886
670,0.0057602357025280625
671,0.06113535458978174
672,0.03586299340539816
673,0.028625395655257214
674,0.034001002405979384
675,0.020973269505791224
676,0.05005100449214184
677,0.01287005880382796
678,0.03262095843195768
679,0.015313370945286502
680,0.09576782339229417
681,0.0045503053398772975
682,0.02507806224425822
683,0.0758071027270901
684,0.031492217243541544
685,0.06499643874595273
686,0.08265824846844072
687,0.04225620641139287
688,0.01888558787770854
689,0.039921880096363674
690,0.040926044538851264
691,0.011997835626702199
692,0.05028702644675759
693,0.09706224564160253
694,0.05240926802238094
695,0.042631141757344906
696,0.02527093294952928
697,0.03548854311680065
698,0.07742468503366262
699,0.038503181156312634
700,0.03267337102014371
