,Rate of exposure to infected,Time of initial seeding of infection,Probability of stay at home,Probability of protective behaviors
95,0.0596639680807785,89.41826821520183,0.9613155553039262,0.425948373410649
96,0.0504121376849296,46.84992160370646,0.9535180637659636,0.4693394990133827
97,0.0641206140102651,110.3366626494859,0.9723092509610344,0.4600238597085986
98,0.0517723365234186,61.287047416301576,0.95577710107037,0.4718705666634931
99,0.0586476300211531,63.54510299912997,0.9793371521419836,0.4855174142315498
100,0.0593794214111531,88.18890725888156,0.9648023480603176,0.4484180183509911
101,0.0643239176738798,123.64200150099389,0.9640099391406352,0.4249678452935941
102,0.0570690821418331,37.648533190029106,0.9569899466024036,0.4204919732643463
103,0.0585027336444155,68.86599392268745,0.9674665513343396,0.430536990668754
104,0.0462261678716249,32.04969201252451,0.9416201325919864,0.4834892440249864
105,0.0510924379080707,76.16017548413794,0.9466110860289316,0.479248415500077
106,0.0551293226510489,33.64268455266718,0.946738166327309,0.4095490644529336
107,0.051288906997878,71.86676687014858,0.9489933040557296,0.4782972985154022
108,0.0608647739204859,88.06083358517367,0.9675119048841628,0.4295813075865947
109,0.0555970807590724,40.51410772006044,0.968508120688406,0.463953714834088
110,0.0587774543529123,105.69470076755758,0.958189681996789,0.419272390964872
111,0.0581440085425298,33.490423056414976,0.9667042413907564,0.4155213174457361
112,0.0639401916544077,106.85689363619788,0.9675877085597884,0.4356011917645861
113,0.0600045379809557,122.15391385376954,0.9611236839962204,0.4257199777462936
114,0.0601746972073248,50.74240757460384,0.9770566977965374,0.4255332337755986
115,0.0609259674727672,92.67116963843702,0.9643368594946612,0.4131312762365094
116,0.05275795908654,66.57502295928975,0.9630295638843678,0.4769906232323196
117,0.0583177633463908,87.69038849028436,0.9625238688296872,0.4653921342658966
118,0.0522574796624991,80.5555662808778,0.950726766570867,0.4332451088145904
119,0.0608082693897933,105.0851869166257,0.9716710997018986,0.4207595166111579
120,0.0542779333178204,59.98491366041854,0.9651076970006924,0.4612825507101505
121,0.0615288346647076,85.47663433365116,0.970027862247477,0.4486929969595301
122,0.0510221435011671,44.44539911033611,0.940302295338055,0.4090359502513859
123,0.0521102128491101,47.71409797403854,0.9560777339563846,0.4183684306473914
124,0.0548147882510285,102.85116495938406,0.9693038567019368,0.4729581207637263
125,0.0515392687529748,59.47162570419913,0.9535651040242156,0.4645743628228659
126,0.0567481112788445,51.9285949814042,0.9702698665159316,0.456846200033311
127,0.051144358835876,70.54601987764062,0.9536495583371932,0.446978791735437
128,0.051990416891373,50.45564248967041,0.9569438311707584,0.4741789832724645
129,0.0516464235165844,68.72144281228583,0.9470604069341598,0.4392603752832526
130,0.0540748890043157,82.8566806124617,0.9550545708950372,0.448214083474427
131,0.0598332284336307,99.94658091126612,0.9701923794877187,0.4454865544333925
132,0.0549276708286145,93.64562497463234,0.95430737518313,0.4475357867880902
133,0.0554995142606494,73.75286569652218,0.9637026224834148,0.4507841769467489
134,0.0589877103178832,88.5493822119686,0.9621892899532648,0.4535055079111239
135,0.0502265266470817,104.11037883994638,0.9475196105701996,0.4797580066245631
136,0.05642021650453,106.66339518462492,0.9415281154522224,0.4079773163162574
137,0.051160224138245,36.29487775930226,0.9437720529243834,0.4230662281702036
138,0.0553915670256394,99.75726178024075,0.9462534282805544,0.4335645150717699
139,0.0549110004138822,101.21268337932072,0.9403668067043572,0.4085677379933738
140,0.0593099777556729,95.60802216942167,0.9641263525307237,0.4672149525091795
141,0.0575000346503097,52.885578477423024,0.9750918027840008,0.4554364989758269
142,0.0502269947833647,80.4541258153699,0.9511121915313542,0.4451199217597091
143,0.0584614712539572,39.236370858546685,0.9700615319683552,0.4433784472061313
144,0.0533228837413989,38.73257352234399,0.9427186842361444,0.4202376555516851
145,0.0572642530519614,87.69895403626846,0.95499848317997,0.4554481743142698
146,0.0530039175425471,74.58244562801889,0.95411458504625,0.4484422309662156
147,0.056936378119611,125.9923482097586,0.956589878919322,0.4236113298752572
148,0.0599789108460379,129.68596867534768,0.9682176271223272,0.469791810976996
149,0.0688518857119634,131.6803950386376,0.9771677606209096,0.407633871258695
